CIK|Ticker|Name|Exchange|SIC|Business|Incorporated|IRS
912086|SYMBA|Symbollon Corp|OTC|2836|MA|DE|363463683
849399|SYMC|Symantec Corp|NASDAQ|7372|CA|DE|770181864
82628|SYMM|Symmetricom Inc|NASDAQ|3661|CA|DE|951906306
1375063|SYMX|Synthesis Energy Systems Inc|NASDAQ|2990|TX|DE|202110031
817720|SYNA|Synaptics Inc|NASDAQ|7371|CA|DE|770118518
1020716|SYNC|Intellisync Corp|NASDAQ|7372|CA|DE|770349154
1408278|SYNC|Synacor Inc|NASDAQ|7370|NY||161542712
1174258|SYNF|Synergy Financial Group Inc||6035|NJ||223798677
1263766|SYNF|Synergy Financial Group Inc||6035|NJ|NJ|522413926
95953|SYNL|Synalloy Corp|NASDAQ|3317|SC|DE|570426694
1029023|SYNM|Syntroleum Corp|NASDAQ|1311|OK|DE|731565725
780127|SYNO|Synovis Life Technologies Inc||3842|MN|MN|411526554
1027362|SYNP|Synplicity Inc||7372|CA|CA|770368779
1040426|SYNT|Syntel Inc|NASDAQ|7371|MI|MI|382312018
1437750|SYNW|Sync2 Networks Corp|OTC|7389|FL|NV|261754034
823130|SYNX|Synergx Systems Inc||3669|NY|DE|112941299
864240|SYPR|Sypris Solutions Inc|NASDAQ|3823|KY|DE|611321992
1413507|SYRG|Synergy Resources Corp|NYSE MKT|1311|CO|CO|202835920
96057|SYS|Kratos Technology & Training Solutions Inc|NYSE MKT|7372|CA|CA|952467354
1132034|SYSC|Xa Inc||8741|IL|NV|880471263
1286603|SYSN|Synetics Solutions Inc||3559||OR|931294868
1096934|SYTE|Sitestar Corp|OTCBB|7374|VA|NV|880397234
1030839|SYVC|Synovics Pharmaceuticals|OTC|2833|FL|NV|860760991
945114|SYX|Systemax Inc|NYSE|5961|NY|DE|113262067
945699|SYXI|Ixys Corp||3674|CA|DE|770140882
96021|SYY|Sysco Corp|NYSE|5140|TX|DE|741648137
1309141|SYYC|Sydys Corp|OTC|7310|A1|NV|980418964
870760|SZ|Worldwide Restaurant Concepts Inc||5812|CA|DE|954307254
925963|SZB|Southfirst Bancshares Inc||6035|AL|DE|631121255
1506488|SZC|Cushing Renaissance Fund|NYSE||TX|DE|
917492|SZF|Jardine Fleming India Fund Inc|||NY|MD|133777647
86940|SZH|Savannah Electric & Power Co|NYSE|4911|GA|GA|580418070
1156867|SZMD|SZM Distributors Inc||3990|CA|NV|954868287
1311230|SZYM|Solazyme Inc|NASDAQ|2860|CA|DE|331077078
5907|T|At&t Corp|NYSE|4813|NY|NY|134924710
732717|T|At&t Inc|NYSE|4813|TX|DE|431301883
1026304|T|Buckhead Community Bancorp Inc|NYSE|6022|GA||582265980
1378453|TA|Travelcenters Of America LLC|NYSE|5500|OH||205701514
1393371|TAAA|Triple A Medical Inc||7373|TX|NV|208273035
1448776|TACN|Tradeon Inc||7389|L3|NV|261548693
1121225|TACQ|Minrad International Inc|NYSE MKT|2834|NY||870299034
1017303|TACT|Transact Technologies Inc|NASDAQ|3577|CT|DE|61456680
1077915|TADF|Tactical Air Defense Services Inc|OTC|8200|FL||880455809
1128581|TAEC|Todays Alternative Energy Corp|OTC|2842|MS|NY|161576984
1430306|TAEI|Tonix Pharmaceuticals Holding Corp|NASDAQ|1000|NY|NV|261434750
1323143|TAGG|Taglikeme Corp|OTC|1311|X0|NV|201777817
944948|TAGS|Tarrant Apparel Group|NYSE ARCA|2330|CA|CA|954181026
1471824|TAGS|Teucrium Commodity Trust|NYSE ARCA|6221|VT||
99197|TAI|Transamerica Income Shares Inc|NYSE||FL|MD|952760605
942126|TAIT|Taitron Components Inc|NASDAQ|5065|CA|CA|954249240
1331745|TAL|Tal International Group Inc|NYSE|7359|NY|DE|201796526
948545|TALK|Tel Save Com Inc|OTC|4812|PA|DE|232827736
1373444|TALK|Italk Inc|OTC|4813|FL|NV|205302617
1011601|TALL|Activecore Technologies Inc||7372|A6|NV|
1047881|TALN|Talon International Inc|OTC|5130|CA|DE|954654481
917524|TALX|Talx Corp||7373|MO|MO|430988805
1407161|TAM|Titanium Asset Management Corp|NYSE|6282|WI|DE|208444031
1547063|TAM|Taminco Corp|NYSE|2860|NY|DE|454031468
1374845|TAMO|Tamm Oil & Gas Corp|OTC|1311|A0|NV|203773508
1320338|TAOM|Tao Minerals LTD|NYSE|1000|F8|NV|
24545|TAP|Molson Coors Brewing Co|NYSE|2082|CO|DE|840178360
919482|TAP|Travelers Property Casualty Corp|NYSE|6331|CT|CT|61008174
1374346|TAQ|Transforma Acquisition Group Inc|NYSE MKT|6770|NY|DE|205389307
1009480|TARG|Target Logistics Inc||4731|MD|DE|113309110
1398161|TARG|Targanta Therapeutics Corp|NASDAQ|2834|MA|DE|203971077
1387054|TARM|Tara Minerals Corp|OTC|1000|NV|NV|
906338|TAROF|Taro Pharmaceutical Industries LTD|NYSE|2834|L3||
1038217|TARR|Tarragon Corp||6798|TX|NV|942432628
1069183|TASR|Taser International Inc|NASDAQ|3480|AZ|DE|860741227
809248|TAST|Carrols Restaurant Group Inc|NASDAQ|5812|NY||161287774
1092289|TAT|Transatlantic Petroleum LTD|NYSE MKT|1382|TX||
1528930|TAX|JTH Holding Inc|NASDAQ|7200|VA|DE|273561876
1000209|TAXI|Medallion Financial Corp|NASDAQ|6199|NY|DE|43291176
811036|TAXS|Taxmasters Inc||7200|TX|NV|880222660
1025536|TAYC|Taylor Capital Group Inc|NASDAQ|6022|IL|DE|364108550
96536|TAYD|Taylor Devices Inc|NASDAQ|3569|NY|NY|160797789
913201|TBA|Tba Entertainment Corp||7900|TN|DE|621535897
869487|TBAC|Tandy Brands Accessories Inc|NASDAQ|2300|TX|DE|752349915
1478838|TBBC|Enter Corp|OTC|100|L3||300457914
1295401|TBBK|Bancorp Inc|NASDAQ|6021|||233016517
96412|TBC|Tasty Baking Co||2050|PA|PA|231145880
718449|TBCC|TBC Corp||5010|FL|DE|310600670
1497764|TBD|Awareness For Teens Inc||8200|CA|NV|273103778
1530163|TBD|Darkstar Ventures Inc||5990|NY|NV|260299456
1550518|TBD|Lion Consulting Group Inc||8741|DE|DE|990373067
1561504|TBD|Top To Bottom Pressure Washing Inc||2842|FL|FL|204939098
1565383|TBD|Lollipop Corp||2090|OR|DE|990379315
1568139|TBD|Olivia Inc||2050|CA|DE|990369116
751288|TBDI|TMBR Sharp Drilling Inc||1381|TX|TX|751835108
1168556|TBGU|Tiens Biotech Group USA Inc||2834|F4||752926439
1234383|TBHS|Bank Holdings|OTC|6022|NV|NV|
14803|TBI|Brown Tom Inc|NYSE|1311|TX|DE|951949781
768899|TBI|Trueblue Inc|NYSE|7363|WA|WA|911287341
1043961|TBIO|Transgenomic Inc|OTC|3826|NE|DE|911789357
1368960|TBJK|Timberjack Sporting Supplies Inc||5990|CA||203336507
814361|TBL|Timberland Co||3140|NH|DE|20312554
1288750|TBLC|Timberline Resources Corp|NYSE MKT|1040|ID|DE|820291227
1119807|TBLZ|Trailblazer Resources Inc|OTC|3089|NV|NV|880409170
1065298|TBNC|Superior Bancorp|OTC|6022|AL|DE|631201350
1447051|TBNK|Territorial Bancorp Inc|NASDAQ|6035|HI|MD|
1485933|TBOW|Trunkbow International Holdings LTD|NASDAQ|7372|F4|NV|
1092448|TBRE|Numobile Inc||7372|KY||611342734
1065648|TBSI|TBS International LTD||4412|D0||980225954
1479920|TBSI|TBS International PLC||4412|L2|L2|
1090396|TBTC|Table Trac Inc|OTC|7990|MN|NV|880365568
726451|TBTI|Telebyte Technology Inc||3576|NY|NV|112510138
853695|TBUS|Dri Corp||3669|TX|NC|561362926
1000227|TBWC|TB Woods Corp||3569|PA|DE|251771145
868689|TBYH|T Bay Holdings Inc|OTC|4813|U0|NV|911465664
1415020|TC|Thompson Creek Metals Co Inc|NYSE|1000|CO|A1|
1144835|TCAHQ|Touch America Holdings Inc|NYSE ARCA|4813|MT|DE|810540231
809246|TCAM|Transport Corporation Of America Inc||4213|MN|MN|411386925
1379785|TCAP|Triangle Capital Corp|NYSE||NC|MD|61798488
777513|TCAR|Tendercare International Inc||2670|CO|CO|840898302
1128790|TCAY|Qwick Media Inc||7372|A1|E9|980335259
814184|TCB|TCF Financial Corp|NYSE|6021|MN|DE|411591444
1048435|TCBA|Tarpon Coast Bancorp Inc||6021|FL|FL|50772718
1077428|TCBI|Texas Capital Bancshares Inc|NASDAQ|6022|TX||752679109
356171|TCBK|Trico Bancshares|NASDAQ|6022|CA|CA|942792841
1022438|TCC|Trammell Crow Co|NYSE|6510|TX|DE|752721454
883787|TCCC|3ci Complete Compliance Corp|OTC|4955|TX|DE|760351992
96699|TCCO|Technical Communications Corp|NASDAQ|3663|MA|MA|42295040
855874|TCFC|Community Financial Corp|NASDAQ|6022|MD|MD|521652138
96664|TCHL|Renewal Fuels Inc|OTC|6770|WI|DE|221436279
733590|TCI|Transcontinental Realty Investors Inc|NYSE|6798|TX|NV|946565852
1178156|TCLL|Tricell Inc||7389|X0||880504530
1333291|TCMI|Triple Crown Media Inc||7310|KY|DE|203012824
1077800|TCNH|Accelpath Inc||3829|MD|DE|880357272
890319|TCO|Taubman Centers Inc|NYSE|6798|MI|MI|382933632
1139570|TCOMOTCBB|Subaye Inc|NASDAQ|7374|CA||352089848
1075607|TCP|TC Pipelines LP|NYSE|4922|TX|DE|522135448
1370755|TCPC|TCP Capital Corp|NASDAQ||CA|DE|562594706
1420419|TCPW|Tech Power Inc|OTC|7374|CA|NV|721530097
854875|TCR|Cornerstone Realty Income Trust Inc||6798|VA|VA|541589139
1464963|TCRD|THL Credit Inc|NASDAQ||MA|DE|
1411688|TCS|Container Store Group Inc|NYSE|5700|TX||260565401
1383960|TCSR|University General Health System Inc||8060|TX|NV|710822436
906110|TCT|Town & Country Trust||6798|MD|MD|526613091
1405082|TCW|Triplecrown Acquisition Corp|NYSE MKT|6770|WY|DE|200333311
909226|TCWF|Templeton China World Fund|||FL|DE|593192206
909494|TCX|Tucows Inc|NASDAQ|7374|A6|PA|232707366
847015|TCXB|Medican Enterprises Inc|OTCBB|6799|NV|NV|870474017
1178409|TDBK|Tidelands Bancshares Inc|OTC|6021|SC||
816761|TDC|Teradata Corp|NYSE|3571|OH||753236470
1282847|TDCB|Third Century Bancorp|OTCBB|6036|IN||200857725
1118974|TDCH|30DC Inc|OTC|8200|NY|MD|161675285
1375195|TDCP|3dicon Corp|OTC|3669|OK|OK|
919893|TDF|Templeton Dragon Fund Inc|NYSE||FL|MD|650473580
1260221|TDG|Transdigm Group Inc|NYSE|3728|OH|DE|510484716
1092105|TDII|Triad Industries Inc||6500|CA|NV|880422528
907237|TDKM|TDK Mediactive Inc||7372|CA|DE|954264046
1051512|TDS|Telephone & Data Systems Inc|NYSE|4813|IL|DE|362669023
98222|TDW|Tidewater Inc|NYSE|4400|LA|DE|720487776
1038792|TDWV|Tidalwave Holdings Inc||7373|VA|FL|650693777
1094285|TDY|Teledyne Technologies Inc|NYSE|3812|CA|DE|251843385
351902|TDYT|Thermodynetics Inc|OTC|3490|CT|DE|61042505
350563|TE|Teco Energy Inc|NYSE|4911|FL|FL|592052286
352049|TE|Toledo Edison Co|NYSE|4911|OH|OH|344375005
1314592|TEA|Teavana Holdings Inc|NYSE|5400|GA||201946316
805054|TEAM|Techteam Global Inc||7370|MI|DE|382774613
1299139|TEAR|Tearlab Corp|NASDAQ|3841|CA|DE|593434771
1131072|TEC|Teton Energy Corp|NASDAQ|1381|CO|DE|841482290
790703|TECD|Tech Data Corp|NASDAQ|5045|FL|FL|591578329
842023|TECH|Techne Corp|NASDAQ|2836|MN|MN|411427402
1415605|TECM|Ultra Care Inc||7361|WA|NV|980528421
1075773|TECO|Treaty Energy Corp|OTC|1311|LA|NV|860884116
96831|TECUA|Tecumseh Products Co|NASDAQ|3585|MI|MI|381093240
1190132|TEDG|China Biopharma Inc||2834|NJ|DE|43703334
1413581|TEDG|Teen Education Group Inc||8200|CA|DE|260326468
319016|TEEE|Golf Rounds Com Inc|OTC|9995|GA||591224913
1370292|TEEX|Treasure Explorations Inc||1000|WA|NV|205005810
916863|TEG|Integrys Energy Group Inc|NYSE|4931|IL|WI|391775292
906448|TEGN|Vu1 Corp||3669|NY|CA|840672714
1383394|TEGY|Transact Energy Corp|OTC|1389|TX|NV|980515445
909112|TEI|Templeton Emerging Markets Income Fund|NYSE||FL|DE|593192205
869688|TEJS|Tejas Inc||6199|TX|DE|133577716
96879|TEK|Tektronix Inc||3825|OR|OR|930343990
716214|TEKC|Teknowledge Corp||7371|CA|DE|942760916
1385157|TEL|Te Connectivity LTD|NYSE|5065|V8|V8|980518048
1109196|TELK|Telik Inc|NASDAQ|2834|CA|DE|930987903
97148|TELOZ|Tel Offshore Trust|OTC|6792|TX|TX|766004064
97052|TELT|Teltronics Inc||3661|FL|DE|592937938
1024725|TEN|Tenneco Inc|NYSE|3714|IL|DE|760515284
1051118|TENF|Tenfold Corp||7371|UT|DE|830302610
919721|TENG|Trans Energy Inc|OTC|1311|WV|NV|930997412
1035374|TENT|Fox & Hound Restaurant Group||5812|KS|DE|522016614
1569134|TEP|Tallgrass Energy Partners LP|NYSE|4922|KS|DE|461972941
97210|TER|Teradyne Inc|NYSE|3825|MA|MA|42272148
316672|TERA|Teraforce Technology Corp|OTC|3576|TX|DE|760471342
1052303|TERN|Terayon Communication Systems||3661|CA|DE|770328533
1336467|TES|American Telecom Services Inc|NYSE MKT|5065|CA||
804121|TESI|Tangram Enterprise Solutions Inc||7372|NC|PA|232214726
1022705|TESO|Tesco Corp|NASDAQ|3533|TX||980053204
927355|TESS|Tessco Technologies Inc|NASDAQ|5065|MD|DE|520729657
94136|TEST|Sterling Electronics Corp||5065|TX|NV|741261194
839443|TEVE|Telvue Corp|OTC|3661|NJ|DE|510299879
97216|TEX|Terex Corp|NYSE|3537|CT|DE|341531521
1143548|TEXG|Terax Energy Inc|OTC|1382|TX|NV|880475757
861865|TF|Thai Capital Fund Inc|NYSE MKT||PA|MD|223046513
1074865|TFAC|Twin Faces East Entertainment Corp||7812|NV||943326901
836267|TFC|Shelton Greater China Fund|||CA|MA|526400931
895329|TFCO|Tufco Technologies Inc|NASDAQ|2670|WI|DE|391723477
1090870|TFCT|21ST Century Technologies Inc||3480|NV|NV|481110566
1407384|TFDI|Film Department Holdings Inc|NASDAQ|7812|CA||205277866
1414043|TFER|Titan Iron Ore Corp|OTCBB|7372|AZ|NV|980546715
1000048|TFF|Technology Flavors & Fragrances Inc||2860|NY|DE|113199437
1025315|TFHD|24holdings Inc||6770|X0|DE|330726608
719271|TFHIZ|Transfinancial Holdings Inc||4213|KS|DE|460278762
1082484|TFIN|Team Financial Inc||6021|KS|KS|481017164
1489979|TFM|Fresh Market Inc|NASDAQ|5411|NC|DE|561311233
1059579|TFN|Telava Networks Inc||6162|CA|CA|942964195
32272|TFSI|Three Five Systems Inc||3679|AZ|DE|860654102
1381668|TFSL|TFS Financial Corp|NASDAQ|6035|OH|DE|522054948
1062195|TFSM|24||7310|NY|DE|133995672
96943|TFX|Teleflex Inc|NYSE|3841|PA|DE|231147939
850429|TG|Tredegar Corp|NYSE|3350|VA|VA|541497771
1001614|TGC|Tengasco Inc|NYSE MKT|1311|TN|TN|870267438
799165|TGE|TGC Industries Inc|NASDAQ|1382|TX|TX|742095844
921114|TGEN|Ampliphi Biosciences Corp|NASDAQ|2836|VA|WA|911549568
1537435|TGEN|Tecogen Inc|NASDAQ|3585|MA|DE|43536131
876134|TGFIN|Tgfin Holdings Inc||7372|UT|DE|720861671
1021162|TGI|Triumph Group Inc|NYSE|3720|PA|DE|510347963
911631|TGIC|Triad Guaranty Inc||6351|NC|DE|561838519
900017|TGIS|Thomas Group Inc||8742|TX|DE|720843540
1066684|TGLO|Theglobe Com Inc|OTC|7310|FL|DE|141782422
1052284|TGLP|Tongli Pharmaceuticals USA Inc|OTCBB|2834|NY|DE|841090791
1534675|TGLS|Tecnoglass Inc|NASDAQ|3211|F8|E9|
1188303|TGN|Texas Genco Holdings Inc|NYSE|4911|||760695920
813718|TGPC|Momentum Biofuels Inc||2860|CO|CO|841069035
916485|TGSI|Trans Global Services Inc||3651|NY|DE|621544008
27419|TGT|Target Corp|NYSE|5331|MN|MN|410215170
946115|TGT|Target Receivables Corp|NYSE|6189|MN|MN|411812153
1065581|TGTL|Tiger Telematics Inc||4899|FL|DE|134051167
1001316|TGTX|TG Therapeutics Inc|NASDAQ|2834|NY|DE|363898269
1124019|TGWC|360 Global Wine Co||2080|CA|NV|980231440
795551|TGX|Theragenics Corp|NYSE|3825|GA|DE|581528626
1408193|TGY|Tremisis Energy Acquisition Corp II|NYSE MKT|6770|TX|DE|260971890
1289255|THAI|Index Oil & Gas Inc||1311|TX|NV|200815369
1027882|THAN|Thane International Inc||5961|CA|DE|52000275
70318|THC|Tenet Healthcare Corp|NYSE|8062|TX|NV|952557091
880036|THCX|Hockey Co||3949|VT|DE|133632297
898441|THDO|3do Co||7372|CA|DE|943177293
1210697|THE|Todco|NYSE|1381|TX|DE|760544217
1073695|THER|Therasense Inc||3841|CA|CA|943267373
1109262|THFC|Technol Fuel Conditioners Inc||2990|NJ|NJ|223084979
714562|THFF|First Financial Corp|NASDAQ|6022|IN|IN|351546989
944695|THG|Hanover Insurance Group Inc|NYSE|6331|MA|DE|43263626
1345111|THI|Tim Hortons Inc|NYSE|5812|A6|A6|510370507
829323|THK|Inuvo Inc|NYSE MKT|7310|AR|NV|870450450
1183765|THLD|Threshold Pharmaceuticals Inc|NASDAQ|2834|CA|DE|943409596
1134115|THM|International Tower Hill Mines LTD|NYSE MKT|1000|A1|A1|
850660|THMD|Victor Technologies Group Inc|NASDAQ|3541|MO|DE|742482571
1074142|THME|Thermoelastic Technologies Inc||3843|WA|CO|841316284
711034|THMG|Thunder Mountain Gold Inc|OTC|1000|ID|NV|911031075
730263|THO|Thor Industries Inc|NYSE|3716|IN|DE|930768752
350907|THOR|Thoratec Corp|NASDAQ|3845|CA|CA|942340464
1070630|THPHF|Thinkpath Inc|OTC|7370||A6|52209027
865570|THQI|THQ Inc||7372|CA|DE|133541686
1489096|THR|Thermon Group Holdings Inc|NYSE|3620|TX|DE|272228185
921051|THRD|TF Financial Corp|NASDAQ|6036|PA|PA|742705050
1080014|THRX|Theravance Inc|NASDAQ|2834|CA|DE|943265960
1320695|THS|Treehouse Foods Inc|NYSE|2030|IL|DE|202311383
1564709|THST|Truett-hurst Inc|NASDAQ|2080|CA|DE|
1375686|THTI|THT Heat Transfer Technology Inc|NASDAQ|3443|F4|NV|205463509
1058539|THTL|Thistle Group Holdings Co||6035|PA||232960768
1083753|THV|Thermoview Industries Inc||3089|KY|DE|611325129
944468|THVB|Thomasville Bancshares Inc|OTC|6021|GA|GA|582175800
1451598|THWI|Seaospa Inc|OTC|5900|L3|NV|261359430
1015293|THX|Houston Exploration Co|NYSE|1382|TX|DE|222674487
1013796|TIBB|Tib Financial Corp||6022|FL|FL|650655973
1085280|TIBX|Tibco Software Inc|NASDAQ|7372|CA|DE|770449727
1259429|TICC|Ticc Capital Corp|NASDAQ||CT|MD|200118736
1016611|TIDC|Total Identity Corp||5940|FL|FL|650309540
1088881|TIDE|Tidelands Oil & Gas Corp|OTC|1382|TX|NV|660549380
1107104|TIDE|Tidelands Oil & Gas Corp|OTC|1382|TX|NV|912019156
1011657|TIE|Titanium Metals Corp||3341|TX|DE|135630895
1045150|TIER|Official Payments Holdings Inc|NASDAQ|7389|GA|DE|943145844
98246|TIF|Tiffany & Co|NYSE|5944|NY|DE|133228013
1095276|TIGE|Whitney Information Network Inc|OTC|8200|FL|CO|841475486
820738|TIGR|Tigerlogic Corp|NASDAQ|7372|CA|DE|943046892
97886|TII|Thomas Industries Inc||3640|KY|DE|610505332
277928|TIII|Tii Network Technologies Inc||3613|NY|DE|660328885
96885|TIK|Tel Instrument Electronics Corp|NYSE MKT|3670|NJ|NJ|221441806
1370433|TIL|Trans-india Acquisition Corp|NYSE MKT|6770|IL|DE|205063512
715787|TILE|Interface Inc|NASDAQ|2273|GA|GA|581451243
731939|TIN|Temple Inland Inc|NYSE|2631|TX|DE|751903917
893739|TINY|Harris & Harris Group Inc|NASDAQ|6799|NY|NY|133119827
1551047|TIPRX|Total Income Plus Real Estate Fund|||NY|DE|
1324189|TIS|Orchids Paper Products Co|NYSE MKT|2621|OK|DE|232956944
1175872|TISDZ|Treasure Island Royalty Trust|OTC|1311|TX|TX|26148888
318833|TISI|Team Inc|NYSE|7600|TX|TX|741765729
845696|TISI|Lga Holdings Inc|NYSE|3790|CO||841454605
1409171|TITN|Titan Machinery Inc|NASDAQ|5990|ND|DE|450357838
932144|TITT|Titan Technologies Inc|OTC|3011|NM|NM|850388759
22551|TIV|Tri Valley Corp|NYSE MKT|1311|CA|DE|941585250
1088825|TIVO|Tivo Inc|NASDAQ|4841|CA|DE|770463167
925956|TIXC|Tix Corp|OTC|7830|CA|DE|954417467
1038083|TIXX|Tickets Com Inc||7900|CA|DE|61424841
109198|TJX|TJX Companies Inc|NYSE|5651|MA|DE|42207613
1080922|TKCI|Keith Companies Inc||8711|CA|CA|330203193
1117095|TKCRF|Tikcro Technologies LTD||3661|L3|L3|
1084557|TKER|Tasker Products Corp||2844|CT|DE|880426048
856218|TKF|Turkish Investment Fund Inc|NYSE||MA||232534466
1368154|TKGN|Tekoil & Gas Corp||1389|TX|DE|342035350
790705|TKLC|Tekelec||3663|NC|CA|952746131
1299648|TKNK|Teknik Digital Arts Inc|OTC|7372|AZ|NV|680539517
1094084|TKOI|Telkonet Inc|OTC|3822|WI|UT|870627421
98362|TKR|Timken Co|NYSE|3562|OH|OH|340577130
1502777|TKSS|Premier Brands Inc||2080|O5|WY|272300669
1006637|TKTM|Ticketmaster|NASDAQ|7990|CA|DE|954546874
885259|TKTX|Transkaryotic Therapies Inc||2836|MA|DE|43027191
317771|TLAB|Tellabs Inc|NASDAQ|3661|IL|DE|363831568
912263|TLB|Talbots Inc|NYSE|5621|MA|DE|411111318
1123219|TLCB|Telco Blue Inc||3060|CA|DE|431798970
948704|TLCC|Transderm Laboratories Corp||2834|NY|DE|133518345
1101688|TLCO|Teleconnect Inc|OTC|4813|A1|OK|522137517
1405197|TLCR|Talecris Biotherapeutics Holdings Corp|NASDAQ|2834|NC|DE|202533768
1010610|TLCV|TLC Vision Corp||8093|A6|A6|980151150
798122|TLDG|Teledigital Inc|OTC|7372|MN|DE|930898539
1098301|TLEI|Total Luxury Group Inc||6770|FL|IN|351504940
1134203|TLEO|Taleo Corp||7372|CA|DE|
909724|TLF|Tandy Leather Factory Inc|NASDAQ|3100|TX|DE|752543540
1278739|TLGB|Teleglobe International Holdings LTD||4813|D0||980417192
1002531|TLGD|Tollgrade Communications Inc||7385|PA|PA|251537134
1068963|TLI|LMP Corporate Loan Fund Inc|NYSE||NY|MD|521568099
944310|TLKP|Talkpoint Communications Inc||3661|NY|DE|541707962
928659|TLL|Teletouch Communications Inc|NYSE ARCA|4812|TX|DE|752556090
1507615|TLLP|Tesoro Logistics LP|NYSE|4610|TX|DE|274151603
810018|TLNT|Telenetics Corp||3661|CA|CA|330061894
1361248|TLOG|Tetralogic Pharmaceuticals Corp|NASDAQ|2834|PA|DE|
1140028|TLON|Talon Therapeutics Inc|NYSE MKT|2834|CA|DE|320064979
1319229|TLP|Transmontaigne Partners LP|NYSE|4610|CO|DE|342037221
889057|TLRK|Tularik Inc||2834|CA|DE|943148800
320121|TLSRP|Telos Corp|OTC|7373|VA|MD|520880974
1290416|TLST|Telesis Technology Corp||3674|FL||
1479526|TLWS|China Modern Agricultural Information Inc||5013|F4|NV|
742814|TLXT|Telemetrix Inc||3663|CO|DE|593453156
1226944|TLYH|Premier Wealth Management Inc||6282|CA|DE|431988542
1524025|TLYS|Tillys Inc|NYSE|5600|CA|DE|452164791
892535|TMA|TMST Inc|NYSE|6798|NM|MD|850404134
1403008|TMAK|Touchmark Bancshares Inc|OTC|6029|GA|GA|208746061
1012159|TMAS|Timco Aviation Services Inc||4581|NC|DE|650665658
1074663|TMAX|Trans Max Technologies Inc||3711|OR|NV|752510791
314436|TMBS|Timberline Software Corporation||7372|OR|OR|930748489
1001808|TMBT|Timebeat Com Enterprises Inc||5651|AZ||861040643
1377318|TMCI|Tombstone Cards Inc||2750|CO|CO|510541963
1172678|TMCV|Temecula Valley Bancorp Inc|OTC|6021|CA|CA|460476193
357001|TMED|Trimedyne Inc|OTC|3845|CA|NV|363094439
1163680|TMEG|Trimedia Entertainment Group Inc|OTC|7812|PA|DE|571107699
884504|TMEN|Thermoenergy Corp|OTC|4955|MA|DE|710699511
1100125|TMFZ|TMSF Holdings Inc||6162|CA|UT|870642252
755199|TMG|Transmontaigne Inc|NYSE|4610|CO|DE|61052062
1301839|TMGG|Tintic Gold Mining Co|OTC|1040|F4|NV|870448400
1082754|TMH|Team Health Holdings Inc|NYSE|7363|TN|DE|364276525
1562476|TMHC|Taylor Morrison Home Corp|NYSE|1531|AZ|DE|900907433
1399067|TMI|China Mediaexpress Holdings Inc||7310|NY|DE|208951489
320335|TMK|Torchmark Corp|NYSE|6311|TX|DE|630780404
1138680|TMLL|Third Millennium Industries Inc|OTC|7370|MO|NV|870671807
909736|TMLN|Timeline Inc||7372|WA|WA|911590734
1434589|TMMME|T3 Motion Inc|NYSE|3711|CA|DE|204987549
1094814|TMNG|Management Network Group Inc|NASDAQ|8742|KS||481129619
97745|TMO|Thermo Fisher Scientific Inc|NYSE|3829|MA|DE|42209186
1011733|TMOL|Trimol Group Inc|OTC|2750|NY|DE|133859706
1005817|TMP|Tompkins Financial Corp|NYSE MKT|6022|NY|NY|161482357
869369|TMR|Meridian Resource Corp||1311|TX|TX|760319553
912890|TMRK|Terremark Worldwide Inc|NASDAQ|4813|FL|DE|521989122
1491501|TMS|TMS International Corp|NYSE|3310|PA|DE|205899976
1402457|TMSH|Timeshare Holdings Inc|OTC|6153|NV|NV|880476779
835412|TMSS|TMS Inc||7372|OK|OK|911098155
1001193|TMTA|Transmeta Corp||3674|CA|DE|770402448
818675|TMTM|Third Millennium Telecommunications Inc||8711|NJ|CO|841061207
1097609|TMUS|Voicestream Wireless Corp|NYSE|4812|WA|DE|911983600
1283699|TMUS|T-mobile US Inc|NYSE|4812|WA|DE|200836269
1022509|TMWD|Tumbleweed Communications Corp||7372|CA|DE|943183329
1132645|TMXN|Transmeridian Exploration Inc|OTC|1311|TX|DE|760644935
1474439|TNAV|Telenav Inc|NASDAQ|3812|CA|DE|770521800
97854|TNB|Thomas & Betts Corp||3640|TN|TN|221326940
1452011|TNBI|Tanke Biosciences Corp|OTC|2040|F4|NV|263853855
97134|TNC|Tennant Co|NYSE|3580|MN|MN|410572550
1438133|TNDM|Tandem Diabetes Care Inc|NASDAQ|3841|CA|DE|204327508
806129|TNEX|Tunex International Inc||7500|UT|UT|870416684
1368879|TNF|Tailwind Financial Inc|NYSE MKT|6770|A6|DE|
1296391|TNGN|Tengion Inc|OTC|2836|NC|DE|200214813
1093902|TNGO|Tango Inc|NASDAQ|7372|NY|FL|980198225
1182325|TNGO|Tangoe Inc|NASDAQ|7372|CT|DE|61571143
1446414|TNGS|Xtrasafe Inc|OTC|3490|NY|FL|262780766
879575|TNH|Terra Nitrogen Co LP|NYSE|2870|IL|DE|731389684
